z,gamma
-29.94010845122643,0.9557825503788365
-29.93010845122643,0.9557837008524422
-29.920108451226433,0.9557848539083624
-29.910108451226435,0.955786009551684
-29.900108451226437,0.9557871677875021
-29.89010845122644,0.9557883286209198
-29.88010845122644,0.9557894920570482
-29.870108451226443,0.9557906581010072
-29.860108451226445,0.9557918267579241
-29.850108451226447,0.9557929980329347
-29.84010845122645,0.9557941719311829
-29.83010845122645,0.9557953484578209
-29.820108451226453,0.9557965276180089
-29.810108451226455,0.9557977094169153
-29.800108451226457,0.9557988938597168
-29.79010845122646,0.9558000809515984
-29.78010845122646,0.9558012706977529
-29.770108451226463,0.9558024631033818
-29.760108451226465,0.9558036581736946
-29.750108451226467,0.9558048559139091
-29.74010845122647,0.955806056329251
-29.73010845122647,0.9558072594249549
-29.720108451226473,0.9558084652062631
-29.710108451226475,0.9558096736784265
-29.700108451226477,0.955810884846704
-29.69010845122648,0.955812098716363
-29.68010845122648,0.955813315292679
-29.670108451226483,0.9558145345809361
-29.660108451226485,0.9558157565864264
-29.650108451226487,0.9558169813144501
-29.64010845122649,0.9558182087703168
-29.63010845122649,0.955819438959343
-29.620108451226493,0.9558206718868544
-29.610108451226495,0.9558219075581847
-29.600108451226497,0.9558231459786765
-29.5901084512265,0.9558243871536798
-29.5801084512265,0.9558256310885538
-29.570108451226503,0.9558268777886657
-29.560108451226505,0.9558281272593913
-29.550108451226507,0.9558293795061142
-29.54010845122651,0.9558306345342273
-29.53010845122651,0.9558318923491312
-29.520108451226513,0.9558331529562352
-29.510108451226515,0.9558344163609569
-29.500108451226517,0.9558356825687223
-29.49010845122652,0.9558369515849662
-29.48010845122652,0.955838223415131
-29.470108451226523,0.9558394980646686
-29.460108451226525,0.9558407755390386
-29.450108451226527,0.9558420558437093
-29.44010845122653,0.9558433389841574
-29.43010845122653,0.9558446249658683
-29.420108451226533,0.9558459137943356
-29.410108451226534,0.9558472054750614
-29.400108451226536,0.9558485000135567
-29.39010845122654,0.9558497974153404
-29.38010845122654,0.9558510976859402
-29.370108451226542,0.9558524008308926
-29.360108451226544,0.9558537068557422
-29.350108451226546,0.9558550157660423
-29.34010845122655,0.9558563275673545
-29.33010845122655,0.9558576422652495
-29.320108451226552,0.9558589598653061
-29.310108451226554,0.9558602803731117
-29.300108451226556,0.9558616037942623
-29.29010845122656,0.9558629301343626
-29.28010845122656,0.9558642593990261
-29.270108451226562,0.9558655915938741
-29.260108451226564,0.9558669267245372
-29.250108451226566,0.9558682647966545
-29.24010845122657,0.9558696058158735
-29.23010845122657,0.9558709497878504
-29.220108451226572,0.95587229671825
-29.210108451226574,0.9558736466127459
-29.200108451226576,0.9558749994770201
-29.19010845122658,0.9558763553167634
-29.18010845122658,0.9558777141376753
-29.170108451226582,0.9558790759454637
-29.160108451226584,0.9558804407458454
-29.150108451226586,0.955881808544546
-29.140108451226588,0.9558831793472993
-29.13010845122659,0.9558845531598481
-29.120108451226592,0.9558859299879441
-29.110108451226594,0.9558873098373473
-29.100108451226596,0.9558886927138265
-29.090108451226598,0.9558900786231596
-29.0801084512266,0.9558914675711325
-29.070108451226602,0.9558928595635405
-29.060108451226604,0.9558942546061875
-29.050108451226606,0.9558956527048857
-29.040108451226608,0.9558970538654566
-29.03010845122661,0.9558984580937302
-29.020108451226612,0.9558998653955452
-29.010108451226614,0.9559012757767491
-29.000108451226616,0.9559026892431983
-28.990108451226618,0.9559041058007581
-28.98010845122662,0.9559055254553022
-28.970108451226622,0.9559069482127132
-28.960108451226624,0.9559083740788827
-28.950108451226626,0.9559098030597111
-28.940108451226628,0.9559112351611074
-28.93010845122663,0.9559126703889897
-28.920108451226632,0.9559141087492847
-28.910108451226634,0.955915550247928
-28.900108451226636,0.9559169948908639
-28.890108451226638,0.955918442684046
-28.88010845122664,0.9559198936334362
-28.870108451226642,0.9559213477450057
-28.860108451226644,0.9559228050247343
-28.850108451226646,0.9559242654786108
-28.840108451226648,0.9559257291126326
-28.83010845122665,0.9559271959328066
-28.820108451226652,0.955928665945148
-28.810108451226654,0.9559301391556814
-28.800108451226656,0.9559316155704396
-28.790108451226658,0.955933095195465
-28.78010845122666,0.9559345780368087
-28.770108451226662,0.9559360641005306
-28.760108451226664,0.9559375533926996
-28.750108451226666,0.9559390459193937
-28.740108451226668,0.9559405416866996
-28.73010845122667,0.9559420407007131
-28.72010845122667,0.9559435429675388
-28.710108451226674,0.9559450484932905
-28.700108451226676,0.955946557284091
-28.690108451226678,0.9559480693460715
-28.68010845122668,0.9559495846853729
-28.67010845122668,0.9559511033081448
-28.660108451226684,0.9559526252205459
-28.650108451226686,0.9559541504287434
-28.640108451226688,0.9559556789389143
-28.63010845122669,0.955957210757244
-28.62010845122669,0.9559587458899274
-28.610108451226694,0.9559602843431678
-28.600108451226696,0.9559618261231779
-28.590108451226698,0.9559633712361797
-28.5801084512267,0.9559649196884039
-28.5701084512267,0.9559664714860902
-28.560108451226704,0.9559680266354875
-28.550108451226706,0.9559695851428538
-28.540108451226708,0.9559711470144562
-28.53010845122671,0.9559727122565705
-28.52010845122671,0.955974280875482
-28.510108451226714,0.9559758528774851
-28.500108451226716,0.955977428268883
-28.490108451226718,0.955979007055988
-28.48010845122672,0.955980589245122
-28.47010845122672,0.9559821748426152
-28.460108451226724,0.9559837638548075
-28.450108451226725,0.955985356288048
-28.440108451226727,0.9559869521486944
-28.43010845122673,0.9559885514431141
